customer_id,name,email,phone,age,purchase_amount,last_purchase,status,registration_date,age_group,purchase_category
448,Cliente 448,cliente448@example.com,(11) 943698788,60.0,67.20275538640297,2025-09-29,active,2024-07-27,51-65,Baixo
449,Cliente 449,cliente449@example.com,(11) 971819576,57.0,698.0848765699676,2025-12-02,active,2023-12-22,51-65,Alto
450,Cliente 450,cliente450@example.com,(11) 973362116,59.0,983.8421360107794,2025-10-19,active,2024-09-20,51-65,Alto
451,Cliente 451,cliente451@example.com,(11) 911748014,42.0,246.78830317376637,2025-10-21,active,2024-05-15,36-50,Médio
452,Cliente 452,cliente452@example.com,(11) 950711152,56.0,150.8268750003242,2025-07-17,pending,2025-03-29,51-65,Médio
453,Cliente 453,cliente453@example.com,(11) 960296557,52.0,130.17109002820462,2025-07-05,inactive,2025-08-13,51-65,Médio
454,Cliente 454,cliente454@example.com,(11) 956216125,20.0,310.2423960919196,2025-11-28,active,2025-10-19,18-25,Médio
455,Cliente 455,cliente455@example.com,(11) 979397491,67.0,110.03535290054022,2025-06-17,pending,2025-01-15,65+,Médio
456,Cliente 456,cliente456@example.com,(11) 991949124,54.0,695.2397282771906,2025-10-20,active,2025-04-15,51-65,Alto
457,Cliente 457,cliente457@example.com,(11) 933295179,61.0,71.66888014876207,2025-01-11,active,2024-06-30,51-65,Baixo
458,Cliente 458,cliente458@example.com,N/A,49.0,514.3279068682918,2025-11-20,inactive,2024-08-16,36-50,Alto
459,Cliente 459,cliente459@example.com,(11) 927541337,68.0,996.7298853144471,2025-11-12,active,2025-06-08,65+,Alto
460,Cliente 460,cliente460@example.com,(11) 967399769,47.0,815.8305668109587,2025-06-04,pending,2024-02-25,36-50,Alto
461,Cliente 461,cliente461@example.com,(11) 930279846,55.0,619.0672438487007,2025-03-27,pending,2025-03-25,51-65,Alto
462,Cliente 462,cliente462@example.com,(11) 920970723,51.0,313.1910845787456,2025-05-21,inactive,2024-12-13,51-65,Médio
463,Cliente 463,cliente463@example.com,(11) 982807712,29.0,627.6568779287221,2025-10-14,active,2024-08-08,26-35,Alto
464,Cliente 464,cliente464@example.com,(11) 982193785,36.0,531.7710492725352,2025-03-23,pending,2024-10-07,36-50,Alto
465,Cliente 465,cliente465@example.com,(11) 960018037,54.0,431.8225500514678,2025-11-30,active,2025-04-17,51-65,Médio
466,Cliente 466,cliente466@example.com,(11) 953351876,61.0,139.40327297279748,2025-08-15,active,2025-02-11,51-65,Médio
467,Cliente 467,cliente467@example.com,(11) 960166883,76.0,887.738173088062,2025-02-25,active,2025-02-17,65+,Alto
468,Cliente 468,cliente468@example.com,(11) 970361505,76.0,455.2868023331093,2025-01-08,inactive,2025-09-27,65+,Médio
469,Cliente 469,cliente469@example.com,(11) 956787763,66.0,202.6762867025574,2025-04-08,active,2024-01-12,65+,Médio
470,Cliente 470,cliente470@example.com,(11) 975732489,49.0,374.0817573685167,2024-12-23,pending,2025-01-13,36-50,Médio
471,Cliente 471,cliente471@example.com,(11) 913693305,34.0,419.98845500363774,2025-08-07,active,2024-03-10,26-35,Médio
472,Cliente 472,cliente472@example.com,(11) 923470137,27.0,829.2625166112056,2025-09-28,pending,2024-08-25,26-35,Alto
473,Cliente 473,N/A,(11) 914466271,74.0,736.278236755788,2024-12-16,active,2025-03-04,65+,Alto
474,Cliente 474,cliente474@example.com,(11) 964717184,72.0,771.6118447049264,2025-05-22,pending,2024-04-30,65+,Alto
475,Cliente 475,cliente475@example.com,N/A,66.0,20.920951784360742,2025-10-24,pending,2025-10-01,65+,Baixo
476,Cliente 476,cliente476@example.com,(11) 920495300,64.0,421.9924581979639,2025-09-24,active,2025-03-24,51-65,Médio
477,Cliente 477,cliente477@example.com,(11) 938709379,29.0,486.5307101189704,2025-04-15,active,2024-01-09,26-35,Médio
478,Cliente 478,cliente478@example.com,(11) 944654999,79.0,29.00035405482612,2024-12-28,pending,2024-05-16,65+,Baixo
479,Cliente 479,cliente479@example.com,(11) 937451727,33.0,267.2150766575839,2025-07-11,inactive,2025-11-30,26-35,Médio
480,Cliente 480,cliente480@example.com,(11) 984815222,49.0,762.6869248909137,2025-03-13,active,2025-07-24,36-50,Alto
481,Cliente 481,cliente481@example.com,(11) 938997889,36.0,145.73860867170907,2025-09-07,inactive,2024-06-05,36-50,Médio
482,Cliente 482,cliente482@example.com,(11) 958978079,25.0,539.9570301380658,2025-05-12,active,2025-11-25,18-25,Alto
483,Cliente 483,cliente483@example.com,N/A,48.0,223.04985329706514,2025-02-21,active,2025-10-10,36-50,Médio
484,Cliente 484,cliente484@example.com,(11) 994607827,38.0,21.99956689745434,2025-05-17,active,2025-04-03,36-50,Baixo
485,Cliente 485,cliente485@example.com,(11) 965723671,34.0,248.78944302354606,2025-01-03,active,2024-09-03,26-35,Médio
486,Cliente 486,cliente486@example.com,(11) 999843595,40.0,976.1150173609533,2025-09-15,inactive,2024-12-01,36-50,Alto
487,Cliente 487,cliente487@example.com,(11) 966564401,54.0,803.5217407641597,2025-02-09,active,2024-07-10,51-65,Alto
488,Cliente 488,cliente488@example.com,(11) 956673570,71.0,959.9808778778231,2025-03-23,pending,2025-09-13,65+,Alto
489,Cliente 489,cliente489@example.com,(11) 988547323,33.0,492.9755034870988,2025-01-21,pending,2023-12-23,26-35,Médio
490,Cliente 490,cliente490@example.com,(11) 925033888,23.0,118.63883669072847,2025-01-26,inactive,2024-03-22,18-25,Médio
491,Cliente 491,cliente491@example.com,(11) 999132960,25.0,552.479894083956,2025-07-08,active,2025-06-20,18-25,Alto
492,Cliente 492,cliente492@example.com,(11) 971704882,42.0,459.8335612143613,2025-07-09,pending,2025-09-27,36-50,Médio
493,Cliente 493,cliente493@example.com,(11) 944958762,35.0,845.9135119122197,2025-07-26,inactive,2024-04-08,26-35,Alto
494,Cliente 494,cliente494@example.com,(11) 927028708,42.0,107.10175497640215,2025-08-13,active,2024-02-18,36-50,Médio
495,Cliente 495,cliente495@example.com,(11) 914035851,29.0,493.3587256515604,2025-10-08,pending,2024-11-07,26-35,Médio
496,Cliente 496,cliente496@example.com,(11) 957685442,32.0,158.54817804704442,2025-08-27,pending,2025-10-02,26-35,Médio
497,Cliente 497,cliente497@example.com,(11) 944045504,76.0,331.42916762115937,2025-07-18,inactive,2025-06-15,65+,Médio
498,Cliente 498,cliente498@example.com,(11) 992396202,43.0,739.9835066139217,2025-07-28,active,2025-08-10,36-50,Alto
499,Cliente 499,cliente499@example.com,(11) 945610155,49.0,481.25794807507884,2025-07-03,active,2024-11-26,36-50,Médio
500,Cliente 500,cliente500@example.com,(11) 939469068,62.0,382.12940229431166,2025-09-03,pending,2025-02-22,51-65,Médio
501,Cliente 501,cliente501@example.com,(11) 940185054,43.0,400.53151578433494,2025-01-08,pending,2025-05-31,36-50,Médio
502,Cliente 502,cliente502@example.com,(11) 919702701,64.0,464.8523007219268,2025-02-08,pending,2025-04-28,51-65,Médio
503,Cliente 503,cliente503@example.com,(11) 988262145,49.0,787.1663783986863,2025-07-24,active,2024-10-07,36-50,Alto
504,Cliente 504,cliente504@example.com,(11) 943127676,27.0,893.163842050832,2025-09-20,inactive,2024-10-02,26-35,Alto
505,Cliente 505,cliente505@example.com,(11) 912976242,33.0,955.781339638889,2025-06-18,inactive,2024-09-07,26-35,Alto
506,Cliente 506,cliente506@example.com,(11) 947317456,24.0,789.0343523927421,2025-05-28,active,2024-04-03,18-25,Alto
507,Cliente 507,cliente507@example.com,(11) 937812615,34.0,322.2528267905326,2025-08-22,inactive,2025-11-21,26-35,Médio
508,Cliente 508,cliente508@example.com,(11) 954653148,40.0,691.2533590256767,2025-10-17,pending,2025-10-09,36-50,Alto
509,Cliente 509,cliente509@example.com,(11) 914833177,43.0,443.227092814838,2025-06-16,inactive,2025-06-30,36-50,Médio
510,Cliente 510,cliente510@example.com,(11) 918454561,38.0,262.12391582559064,2025-06-09,inactive,2025-11-15,36-50,Médio
511,Cliente 511,cliente511@example.com,(11) 955932658,39.0,842.4628636316634,2025-05-08,inactive,2025-02-04,36-50,Alto
512,Cliente 512,cliente512@example.com,(11) 912597480,75.0,48.04208547270175,2025-01-30,pending,2025-03-02,65+,Baixo
513,Cliente 513,cliente513@example.com,(11) 933151417,24.0,902.7443722140692,2025-05-09,active,2024-02-21,18-25,Alto
514,Cliente 514,cliente514@example.com,(11) 949673332,31.0,466.8626899784868,2025-08-14,pending,2025-03-06,26-35,Médio
515,Cliente 515,N/A,(11) 929699313,32.0,640.8294620401977,2025-06-20,active,2025-07-01,26-35,Alto
516,Cliente 516,cliente516@example.com,(11) 926934380,70.0,662.7603829837249,2025-11-19,active,2025-05-02,65+,Alto
517,Cliente 517,cliente517@example.com,(11) 920617244,24.0,896.166563299471,2025-05-13,active,2025-07-19,18-25,Alto
518,Cliente 518,cliente518@example.com,(11) 944086263,26.0,640.3029853455353,2025-04-21,inactive,2025-11-12,26-35,Alto
519,Cliente 519,cliente519@example.com,(11) 980098339,68.0,617.7942489124612,2025-11-29,inactive,2025-10-28,65+,Alto
520,Cliente 520,cliente520@example.com,(11) 960234072,65.0,75.98552015508307,2025-09-02,active,2024-08-28,51-65,Baixo
521,Cliente 521,cliente521@example.com,(11) 913369720,25.0,523.2239417257521,2025-11-18,active,2025-11-08,18-25,Alto
522,Cliente 522,cliente522@example.com,(11) 981819939,49.0,158.66731080887124,2024-12-13,inactive,2024-02-28,36-50,Médio
523,Cliente 523,cliente523@example.com,(11) 983963364,76.0,740.0594310342707,2025-12-01,pending,2024-10-11,65+,Alto
524,Cliente 524,cliente524@example.com,(11) 912640328,40.0,517.0997016045478,2025-03-14,active,2025-05-05,36-50,Alto
525,Cliente 525,cliente525@example.com,(11) 935856919,46.0,683.4255014162698,2025-03-06,pending,2024-06-26,36-50,Alto
526,Cliente 526,cliente526@example.com,(11) 967658082,35.0,51.256171596360424,2025-09-09,inactive,2024-01-20,26-35,Baixo
527,Cliente 527,N/A,N/A,48.0,93.94409588534519,2025-05-25,active,2024-12-10,36-50,Baixo
528,Cliente 528,cliente528@example.com,(11) 937348975,47.0,719.1601541820554,2025-11-21,pending,2024-06-10,36-50,Alto
529,Cliente 529,cliente529@example.com,(11) 921552291,69.0,81.36349263868664,2025-01-06,pending,2024-05-09,65+,Baixo
530,Cliente 530,cliente530@example.com,(11) 910070640,56.0,80.544160487606,2025-05-15,pending,2025-08-18,51-65,Baixo
531,Cliente 531,cliente531@example.com,N/A,52.0,21.987390482538576,2025-07-25,inactive,2025-04-17,51-65,Baixo
532,Cliente 532,cliente532@example.com,(11) 972976036,35.0,956.9363843164853,2025-02-22,inactive,2025-01-11,26-35,Alto
533,Cliente 533,cliente533@example.com,(11) 995241611,76.0,740.1332758644169,2025-02-17,pending,2024-09-27,65+,Alto
534,Cliente 534,N/A,(11) 913741196,59.0,359.71889441704354,2025-09-02,pending,2025-07-17,51-65,Médio
535,Cliente 535,cliente535@example.com,(11) 929511512,56.0,303.5702254747787,2025-02-11,inactive,2025-12-03,51-65,Médio
536,Cliente 536,cliente536@example.com,(11) 993692386,34.0,356.20619744839104,2024-12-18,pending,2025-02-27,26-35,Médio
537,Cliente 537,cliente537@example.com,(11) 950260456,31.0,776.90699586937,2025-11-14,pending,2024-11-19,26-35,Alto
538,Cliente 538,cliente538@example.com,(11) 921720477,48.0,664.7569049597103,2025-11-01,inactive,2025-10-23,36-50,Alto
539,Cliente 539,cliente539@example.com,(11) 923217648,41.0,193.34361218879326,2024-12-22,pending,2024-07-13,36-50,Médio
540,Cliente 540,cliente540@example.com,(11) 932558781,52.0,182.3682419807435,2025-02-12,pending,2024-03-14,51-65,Médio
541,Cliente 541,cliente541@example.com,(11) 969946863,61.0,107.41169321626334,2025-07-19,pending,2024-05-04,51-65,Médio
542,Cliente 542,cliente542@example.com,(11) 972784216,77.0,663.6996925043247,2025-03-31,inactive,2024-02-04,65+,Alto
543,Cliente 543,cliente543@example.com,(11) 942425301,62.0,766.7289355995185,2025-04-29,pending,2025-03-09,51-65,Alto
544,Cliente 544,cliente544@example.com,(11) 980373772,51.0,272.395964041754,2025-04-20,inactive,2025-02-15,51-65,Médio
545,Cliente 545,cliente545@example.com,(11) 998146618,20.0,30.735511420603682,2024-12-16,inactive,2024-05-02,18-25,Baixo
546,Cliente 546,cliente546@example.com,(11) 936778642,54.0,91.34995080166307,2025-11-29,active,2024-03-03,51-65,Baixo
547,Cliente 547,cliente547@example.com,N/A,60.0,968.1814344965802,2025-05-16,active,2024-04-03,51-65,Alto
548,Cliente 548,cliente548@example.com,(11) 956547339,57.0,302.4903297026461,2025-04-27,pending,2024-04-14,51-65,Médio
549,Cliente 549,cliente549@example.com,(11) 924573458,43.0,771.5309163597523,2025-09-03,inactive,2025-07-30,36-50,Alto
550,Cliente 550,cliente550@example.com,(11) 957911176,72.0,628.4169331657212,2025-11-11,active,2024-05-11,65+,Alto
551,Cliente 551,cliente551@example.com,(11) 939264326,40.0,388.12024325636696,2025-11-26,pending,2025-07-18,36-50,Médio
552,Cliente 552,cliente552@example.com,(11) 992896667,61.0,213.63038957359956,2025-07-28,active,2024-08-09,51-65,Médio
553,Cliente 553,cliente553@example.com,(11) 963953229,56.0,130.17255397781236,2025-01-17,active,2024-08-21,51-65,Médio
554,Cliente 554,cliente554@example.com,(11) 998132318,32.0,618.8628383584779,2025-06-29,inactive,2025-07-06,26-35,Alto
555,Cliente 555,cliente555@example.com,(11) 966294783,73.0,776.8874428314101,2025-02-05,inactive,2024-11-23,65+,Alto
556,Cliente 556,cliente556@example.com,(11) 969145779,66.0,647.4652110057194,2025-09-03,active,2025-07-02,65+,Alto
557,Cliente 557,cliente557@example.com,N/A,21.0,534.9991119166667,2025-08-25,active,2024-09-27,18-25,Alto
558,Cliente 558,cliente558@example.com,(11) 939365614,46.0,51.5317111973199,2025-01-03,inactive,2025-06-06,36-50,Baixo
559,Cliente 559,cliente559@example.com,(11) 999268367,39.0,968.80388981844,2025-06-22,pending,2024-10-23,36-50,Alto
560,Cliente 560,cliente560@example.com,(11) 957010676,42.0,800.7270497380289,2025-04-19,inactive,2025-01-07,36-50,Alto
561,Cliente 561,cliente561@example.com,(11) 961371106,30.0,299.8938163339551,2025-07-03,active,2024-04-14,26-35,Médio
562,Cliente 562,cliente562@example.com,(11) 947327243,35.0,980.1706260652621,2025-05-10,pending,2025-06-14,26-35,Alto
563,Cliente 563,cliente563@example.com,(11) 979426200,50.0,605.8627737399589,2025-03-23,active,2025-02-27,36-50,Alto
564,Cliente 564,cliente564@example.com,(11) 979872506,33.0,586.598431625174,2025-03-24,pending,2025-06-08,26-35,Alto
565,Cliente 565,cliente565@example.com,(11) 920198499,62.0,750.5924476352368,2025-02-23,active,2025-07-27,51-65,Alto
566,Cliente 566,cliente566@example.com,(11) 947342772,59.0,813.6520902092362,2025-03-13,pending,2025-08-04,51-65,Alto
567,Cliente 567,cliente567@example.com,N/A,61.0,659.9138212581876,2025-12-09,pending,2025-06-01,51-65,Alto
568,Cliente 568,cliente568@example.com,(11) 910197775,79.0,136.81478890253803,2025-11-14,active,2025-01-30,65+,Médio
569,Cliente 569,cliente569@example.com,(11) 945940920,19.0,344.8848309345534,2025-01-20,pending,2025-07-21,18-25,Médio
570,Cliente 570,cliente570@example.com,(11) 994673574,72.0,928.8028039227893,2025-07-16,inactive,2025-11-26,65+,Alto
571,Cliente 571,cliente571@example.com,(11) 933614649,52.0,232.36945572541342,2025-11-14,active,2025-02-13,51-65,Médio
572,Cliente 572,cliente572@example.com,(11) 988507230,59.0,378.4453535991382,2025-02-05,inactive,2024-10-15,51-65,Médio
573,Cliente 573,cliente573@example.com,(11) 927310852,51.0,437.75611411475404,2025-10-08,active,2025-04-11,51-65,Médio
574,Cliente 574,cliente574@example.com,(11) 988535842,47.0,445.01093979750766,2024-12-21,pending,2025-08-27,36-50,Médio
575,Cliente 575,cliente575@example.com,(11) 964564054,76.0,616.8101866695803,2025-11-21,pending,2025-09-15,65+,Alto
576,Cliente 576,cliente576@example.com,(11) 972989020,72.0,943.6450793672606,2025-04-04,pending,2025-08-05,65+,Alto
577,Cliente 577,cliente577@example.com,(11) 940773482,30.0,248.2857847141799,2025-04-21,active,2025-01-05,26-35,Médio
578,Cliente 578,cliente578@example.com,(11) 988733130,30.0,130.28636253790887,2025-04-29,inactive,2025-12-08,26-35,Médio
579,Cliente 579,cliente579@example.com,(11) 987273675,35.0,205.49578496133793,2025-11-29,inactive,2025-01-19,26-35,Médio
580,Cliente 580,cliente580@example.com,(11) 912276360,49.0,888.0556512071768,2025-02-02,active,2024-10-28,36-50,Alto
581,Cliente 581,cliente581@example.com,(11) 959437769,49.0,649.3527045286539,2025-10-24,active,2025-02-09,36-50,Alto
582,Cliente 582,cliente582@example.com,(11) 941665404,52.0,293.0477213467685,2025-08-16,inactive,2024-04-14,51-65,Médio
583,Cliente 583,cliente583@example.com,(11) 995218477,76.0,817.7874695789311,2025-10-19,inactive,2023-12-22,65+,Alto
584,Cliente 584,cliente584@example.com,(11) 967849484,56.0,862.7562963998016,2025-07-27,inactive,2025-05-01,51-65,Alto
585,Cliente 585,cliente585@example.com,(11) 926434343,63.0,848.0491953033752,2025-10-20,inactive,2024-12-29,51-65,Alto
586,Cliente 586,cliente586@example.com,(11) 954079273,69.0,919.7372683031589,2025-10-29,active,2025-01-25,65+,Alto
587,Cliente 587,cliente587@example.com,(11) 950201137,46.0,259.718609971628,2025-02-12,active,2024-06-01,36-50,Médio
588,Cliente 588,cliente588@example.com,(11) 982571674,79.0,757.4915094588155,2025-10-20,pending,2025-06-14,65+,Alto
589,Cliente 589,cliente589@example.com,(11) 990497273,66.0,465.9341023013986,2025-09-29,inactive,2024-04-03,65+,Médio
590,Cliente 590,cliente590@example.com,(11) 990954884,46.0,843.5785673611609,2025-10-27,pending,2024-01-01,36-50,Alto
591,Cliente 591,cliente591@example.com,(11) 967235484,79.0,731.205770389997,2025-11-29,active,2024-11-21,65+,Alto
592,Cliente 592,cliente592@example.com,(11) 972182821,70.0,778.6829720347274,2025-06-30,active,2024-04-03,65+,Alto
593,Cliente 593,cliente593@example.com,(11) 986835154,61.0,659.6002193042608,2025-09-01,pending,2025-08-26,51-65,Alto
594,Cliente 594,cliente594@example.com,(11) 990768647,74.0,185.6544817750098,2025-03-07,inactive,2024-06-29,65+,Médio
595,Cliente 595,cliente595@example.com,(11) 993273068,33.0,549.576649707969,2025-03-29,inactive,2024-10-28,26-35,Alto
596,Cliente 596,cliente596@example.com,(11) 933020885,73.0,984.8230421292632,2025-01-09,inactive,2025-02-19,65+,Alto
597,Cliente 597,cliente597@example.com,(11) 911286643,61.0,938.0141858321477,2024-12-21,inactive,2025-06-24,51-65,Alto
598,Cliente 598,N/A,(11) 987031056,64.0,52.74199843904155,2025-07-27,pending,2025-01-15,51-65,Baixo
599,Cliente 599,N/A,(11) 951869822,74.0,173.16666757214276,2025-07-02,pending,2024-08-06,65+,Médio
600,Cliente 600,cliente600@example.com,N/A,27.0,140.4114857200163,2025-08-23,active,2025-05-31,26-35,Médio
601,Cliente 601,cliente601@example.com,(11) 984092760,47.0,728.7201108854425,2025-09-01,inactive,2025-11-30,36-50,Alto
602,Cliente 602,cliente602@example.com,(11) 924509187,42.0,819.6074765583757,2025-11-25,inactive,2025-05-31,36-50,Alto
603,Cliente 603,cliente603@example.com,(11) 937780899,56.0,221.3762526475652,2025-03-19,inactive,2024-08-09,51-65,Médio
604,Cliente 604,cliente604@example.com,(11) 915409861,37.0,510.7941660223107,2025-06-13,pending,2025-06-13,36-50,Alto
605,Cliente 605,cliente605@example.com,(11) 998825083,22.0,842.295997731088,2025-11-18,inactive,2024-02-25,18-25,Alto
606,Cliente 606,cliente606@example.com,(11) 965478034,18.0,735.4735293185881,2025-11-13,pending,2025-01-30,18-25,Alto
607,Cliente 607,N/A,(11) 922831595,47.0,546.8148334369298,2025-06-24,inactive,2024-01-18,36-50,Alto
608,Cliente 608,cliente608@example.com,(11) 985524262,66.0,594.4442135541851,2025-04-28,inactive,2025-11-12,65+,Alto
609,Cliente 609,N/A,(11) 987189210,20.0,513.2769414471172,2025-06-07,active,2024-04-25,18-25,Alto
610,Cliente 610,cliente610@example.com,(11) 910448345,62.0,304.57296680563235,2024-12-31,inactive,2024-02-03,51-65,Médio
611,Cliente 611,cliente611@example.com,(11) 986246546,31.0,569.371772930426,2025-04-26,inactive,2025-09-07,26-35,Alto
612,Cliente 612,cliente612@example.com,(11) 984936358,73.0,691.9964490295898,2025-01-25,active,2024-11-26,65+,Alto
613,Cliente 613,cliente613@example.com,(11) 925814828,47.0,874.5896867021996,2025-01-06,pending,2024-09-24,36-50,Alto
614,Cliente 614,cliente614@example.com,(11) 958763532,67.0,639.9284404394556,2025-08-15,pending,2025-02-17,65+,Alto
615,Cliente 615,cliente615@example.com,(11) 948538877,21.0,763.5103216727264,2025-07-09,inactive,2024-12-16,18-25,Alto
616,Cliente 616,cliente616@example.com,(11) 983851335,35.0,168.47091860502726,2025-03-15,pending,2024-12-03,26-35,Médio
617,Cliente 617,cliente617@example.com,(11) 954196734,79.0,466.94189967559197,2025-06-20,inactive,2024-06-06,65+,Médio
618,Cliente 618,cliente618@example.com,(11) 999630668,54.0,19.238303628822365,2025-08-30,active,2025-02-12,51-65,Baixo
619,Cliente 619,cliente619@example.com,(11) 990558427,42.0,254.2120758764068,2025-09-11,active,2024-10-17,36-50,Médio
620,Cliente 620,cliente620@example.com,(11) 948503931,65.0,729.1970979618748,2025-06-09,inactive,2025-04-10,51-65,Alto
621,Cliente 621,cliente621@example.com,(11) 929164528,18.0,991.8918518358698,2025-03-04,active,2023-12-23,18-25,Alto
622,Cliente 622,cliente622@example.com,(11) 997580056,70.0,108.18631859134375,2025-06-14,active,2025-04-19,65+,Médio
623,Cliente 623,cliente623@example.com,(11) 930812709,63.0,407.4793727026754,2025-06-25,inactive,2024-06-26,51-65,Médio
624,Cliente 624,cliente624@example.com,(11) 999589817,32.0,802.0702590121679,2025-06-08,inactive,2025-06-10,26-35,Alto
625,Cliente 625,cliente625@example.com,(11) 962203051,26.0,211.99527828260986,2025-06-20,active,2024-08-31,26-35,Médio
626,Cliente 626,N/A,(11) 949301804,32.0,559.5340998092634,2025-05-04,pending,2024-12-14,26-35,Alto
627,Cliente 627,cliente627@example.com,(11) 914848287,66.0,735.7405830693781,2025-04-23,pending,2025-03-04,65+,Alto
628,Cliente 628,cliente628@example.com,(11) 961152700,74.0,619.8255957575773,2025-07-03,inactive,2024-06-07,65+,Alto
629,Cliente 629,cliente629@example.com,(11) 953750190,41.0,196.14448726926196,2025-07-31,inactive,2025-01-10,36-50,Médio
630,Cliente 630,cliente630@example.com,(11) 979334164,21.0,361.83072299888204,2025-05-02,pending,2025-07-03,18-25,Médio
631,Cliente 631,cliente631@example.com,(11) 962187215,29.0,785.9538666405432,2025-07-12,active,2025-07-05,26-35,Alto
632,Cliente 632,cliente632@example.com,N/A,76.0,558.6842489906965,2025-11-09,pending,2024-08-25,65+,Alto
633,Cliente 633,cliente633@example.com,(11) 965257851,49.0,15.17731740748361,2025-10-18,pending,2024-04-20,36-50,Baixo
634,Cliente 634,cliente634@example.com,N/A,54.0,763.3808524278129,2025-12-05,pending,2025-01-24,51-65,Alto
635,Cliente 635,cliente635@example.com,(11) 922842659,78.0,44.958241390836676,2025-04-12,pending,2025-11-30,65+,Baixo
636,Cliente 636,cliente636@example.com,(11) 943978002,54.0,748.2764449039198,2025-02-02,inactive,2024-10-14,51-65,Alto
637,Cliente 637,cliente637@example.com,(11) 912373139,60.0,210.45575456358503,2025-08-08,inactive,2025-09-30,51-65,Médio
638,Cliente 638,cliente638@example.com,(11) 965553464,77.0,958.4927453181864,2025-11-30,active,2024-05-03,65+,Alto
639,Cliente 639,cliente639@example.com,(11) 952801198,23.0,374.26134378906363,2025-11-26,active,2025-05-25,18-25,Médio
640,Cliente 640,cliente640@example.com,N/A,56.0,333.6623001746983,2025-05-18,active,2024-07-08,51-65,Médio
641,Cliente 641,cliente641@example.com,(11) 945427853,73.0,157.39916982912024,2025-10-30,active,2024-07-25,65+,Médio
642,Cliente 642,cliente642@example.com,(11) 966882318,63.0,312.54817333531275,2025-07-30,pending,2024-01-24,51-65,Médio
643,Cliente 643,cliente643@example.com,(11) 983190814,41.0,877.8842542099186,2025-04-28,inactive,2025-11-03,36-50,Alto
644,Cliente 644,cliente644@example.com,(11) 920986868,28.0,996.3709942509748,2025-08-23,inactive,2025-10-13,26-35,Alto
645,Cliente 645,cliente645@example.com,(11) 950480309,79.0,374.6264352017798,2025-02-08,active,2024-05-13,65+,Médio
646,Cliente 646,cliente646@example.com,(11) 949521538,30.0,454.12452464499717,2025-07-05,active,2025-01-25,26-35,Médio
647,Cliente 647,cliente647@example.com,(11) 988815702,51.0,724.8502288207097,2025-01-15,pending,2024-10-03,51-65,Alto
648,Cliente 648,cliente648@example.com,(11) 970972984,42.0,887.3338226604238,2025-03-23,pending,2024-03-16,36-50,Alto
649,Cliente 649,cliente649@example.com,(11) 948673354,24.0,597.1138908449163,2025-05-01,active,2024-02-05,18-25,Alto
650,Cliente 650,cliente650@example.com,(11) 965454431,69.0,397.61044119605106,2025-05-09,inactive,2024-10-30,65+,Médio
651,Cliente 651,cliente651@example.com,(11) 975557447,21.0,418.4956224401375,2025-10-28,inactive,2024-11-21,18-25,Médio
652,Cliente 652,cliente652@example.com,(11) 993845477,76.0,698.6619650318388,2025-05-12,inactive,2024-02-10,65+,Alto
653,Cliente 653,N/A,(11) 987982667,25.0,13.186080968235895,2025-10-14,active,2024-05-22,18-25,Baixo
654,Cliente 654,cliente654@example.com,(11) 965860631,37.0,623.3934440852423,2025-08-02,inactive,2025-09-25,36-50,Alto
655,Cliente 655,cliente655@example.com,(11) 967681017,46.0,361.9380803369438,2025-08-30,pending,2025-06-01,36-50,Médio
656,Cliente 656,cliente656@example.com,(11) 912667867,71.0,796.2553579643134,2025-05-31,pending,2025-03-02,65+,Alto
657,Cliente 657,cliente657@example.com,(11) 966987271,70.0,102.06073342490083,2025-07-08,active,2024-07-03,65+,Médio
658,Cliente 658,cliente658@example.com,(11) 951241273,68.0,592.3202442789066,2025-09-05,pending,2024-07-06,65+,Alto
659,Cliente 659,cliente659@example.com,(11) 955718843,62.0,486.16316098726253,2025-04-30,active,2024-04-08,51-65,Médio
660,Cliente 660,cliente660@example.com,(11) 978452891,63.0,645.9022706461751,2025-05-21,inactive,2025-07-09,51-65,Alto
661,Cliente 661,cliente661@example.com,(11) 975432283,27.0,74.20505853813866,2025-09-24,inactive,2025-01-06,26-35,Baixo
662,Cliente 662,cliente662@example.com,(11) 981275364,60.0,584.18394955385,2025-08-10,inactive,2025-08-09,51-65,Alto
663,Cliente 663,cliente663@example.com,(11) 934244264,51.0,565.8697420799285,2025-05-08,pending,2025-03-07,51-65,Alto
664,Cliente 664,cliente664@example.com,(11) 952734307,74.0,565.0534934720092,2025-12-08,active,2024-03-30,65+,Alto
665,Cliente 665,cliente665@example.com,(11) 984993343,43.0,607.4527899304902,2025-09-13,inactive,2024-02-23,36-50,Alto
666,Cliente 666,cliente666@example.com,(11) 977606426,58.0,679.7032578540986,2025-08-30,active,2023-12-15,51-65,Alto
667,Cliente 667,cliente667@example.com,(11) 955791733,66.0,806.9391096839621,2025-08-15,inactive,2024-02-07,65+,Alto
668,Cliente 668,cliente668@example.com,(11) 914578238,75.0,277.1225129269322,2025-08-01,pending,2025-08-06,65+,Médio
669,Cliente 669,cliente669@example.com,(11) 930814992,20.0,826.7989160782614,2025-02-03,pending,2025-02-01,18-25,Alto
670,Cliente 670,cliente670@example.com,(11) 931288948,73.0,503.2731254408191,2025-09-07,active,2025-01-14,65+,Alto
